rental_id,vehicle_id,customer_id,pickup_location_id,return_location_id,handled_by_employee,pickup_date,expected_return_date,actual_return_date,rental_status,daily_rate_applied,total_amount,rental_days,make,model,fuel_type,transmission,category_name,customer_name,membership_type,gender,location_id,pickup_location,pickup_city,rental_month,rental_year,month_name,day_of_week,is_late_return,late_days,revenue_per_day
4465,137,96,1,1,2,2024-03-13,2024-03-19,2024-03-18,Completed,3050.0,18300.0,5,Mahindra,XUV700,Diesel,Manual,Suv,Azad Sachdeva,Regular,Male,1,Jaipur Central Hub,Jaipur,2024-03,2024,March,Wednesday,0,0,3660.0
4468,27,163,10,10,49,2024-11-06,2024-11-07,2024-11-07,Completed,3400.0,3230.0,1,Hyundai,Kona Electric,Electric,Automatic,Electric,Zehaan Loke,Silver,Male,10,Lucknow Branch,Lucknow,2024-11,2024,November,Wednesday,0,0,3230.0
4469,87,374,2,10,6,2025-02-13,2025-02-18,2025-02-20,Completed,2150.0,10212.5,7,Skoda,Slavia,Petrol,Manual,Sedan,Rushil Tandon,Silver,Male,2,Udaipur City Branch,Udaipur,2025-02,2025,February,Thursday,1,2,1458.9285714285713
4470,89,393,6,6,30,2025-03-14,2025-03-16,2025-03-16,Completed,2250.0,4500.0,2,Hyundai,Verna,Petrol,Manual,Sedan,Vasana Deo,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-03,2025,March,Friday,0,0,2250.0
4471,25,417,3,3,11,2025-08-05,2025-08-08,2025-08-08,Completed,1600.0,4800.0,3,Tata,Tiago,Petrol,Manual,Hatchback,Balhaar Guha,Regular,Male,3,Delhi Airport Branch,New Delhi,2025-08,2025,August,Tuesday,0,0,1600.0
4472,15,803,3,3,12,2025-06-11,2025-06-15,2025-06-19,Completed,2050.0,8200.0,8,Honda,City,Petrol,Automatic,Sedan,Fiyaz Kuruvilla,Regular,Male,3,Delhi Airport Branch,New Delhi,2025-06,2025,June,Wednesday,1,4,1025.0
4473,100,287,8,8,40,2024-11-08,2024-11-09,2024-11-09,Completed,1400.0,1400.0,1,Tata,Tiago,Petrol,Automatic,Hatchback,Tanish Agarwal,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2024-11,2024,November,Friday,0,0,1400.0
4474,147,443,4,4,19,2025-10-01,2025-10-07,2025-10-07,Completed,3100.0,17670.0,6,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Eshana Rao,Silver,Female,4,Mumbai Andheri Branch,Mumbai,2025-10,2025,October,Wednesday,0,0,2945.0
4475,155,170,2,2,7,2025-12-31,2026-01-04,2026-01-08,Completed,2350.0,9400.0,8,Hyundai,Verna,Petrol,Automatic,Sedan,Eshana Rout,Regular,Female,2,Udaipur City Branch,Udaipur,2025-12,2025,December,Wednesday,1,4,1175.0
4476,6,367,7,7,32,2025-10-23,2025-10-25,2025-10-25,Completed,1350.0,2700.0,2,Tata,Tiago,Petrol,Manual,Hatchback,Jairaj Bedi,Regular,Male,7,Chennai Central Branch,Chennai,2025-10,2025,October,Thursday,0,0,1350.0
4477,171,537,7,7,35,2025-02-20,2025-02-21,2025-02-21,Completed,2200.0,2090.0,1,Skoda,Slavia,Petrol,Manual,Sedan,Bina Badal,Silver,Female,7,Chennai Central Branch,Chennai,2025-02,2025,February,Thursday,0,0,2090.0
4478,144,49,2,2,7,2024-06-08,2024-06-09,2024-06-08,Completed,8950.0,8502.5,0,Mercedes-Benz,E-Class,Petrol,Manual,Luxury,Anusha Bumb,Silver,Female,2,Udaipur City Branch,Udaipur,2024-06,2024,June,Saturday,0,0,8502.5
4479,69,112,5,5,24,2024-02-29,2024-03-02,2024-03-03,Completed,3350.0,5695.0,3,Hyundai,Kona Electric,Electric,Automatic,Electric,Dalaja Mitra,Platinum,Female,5,Pune Station Branch,Pune,2024-02,2024,February,Thursday,1,1,1898.3333333333333
4480,7,450,2,2,9,2024-10-31,2024-11-01,2024-11-01,Completed,3150.0,2677.5,1,Mahindra,XUV700,Diesel,Manual,Suv,Balhaar Butala,Platinum,Male,2,Udaipur City Branch,Udaipur,2024-10,2024,October,Thursday,0,0,2677.5
4481,56,632,6,6,27,2024-08-11,2024-08-15,2024-08-14,Completed,2700.0,10800.0,3,Kia,Seltos,Diesel,Manual,Suv,Harrison Divan,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-08,2024,August,Sunday,0,0,3600.0
4482,124,808,3,3,12,2025-05-19,2025-05-20,2025-05-23,Completed,6100.0,5490.0,4,BMW,5 Series,Petrol,Manual,Luxury,Abhiram Jain,Gold,Male,3,Delhi Airport Branch,New Delhi,2025-05,2025,May,Monday,1,3,1372.5
4483,106,789,5,5,22,2025-11-14,2025-11-21,2025-11-20,Completed,2550.0,16957.5,6,Skoda,Slavia,Petrol,Manual,Sedan,Ekaraj Sehgal,Silver,Male,5,Pune Station Branch,Pune,2025-11,2025,November,Friday,0,0,2826.25
4484,146,615,9,9,45,2025-04-17,2025-04-23,2025-04-23,Completed,3950.0,23700.0,6,Mahindra,XUV700,Diesel,Manual,Suv,Amruta Sankar,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2025-04,2025,April,Thursday,0,0,3950.0
4485,103,93,2,2,6,2026-05-17,2026-05-21,2026-05-21,Completed,1350.0,4860.0,4,Tata,Tiago,Petrol,Automatic,Hatchback,Yoshita Sundaram,Gold,Female,2,Udaipur City Branch,Udaipur,2026-05,2026,May,Sunday,0,0,1215.0
4486,41,283,6,6,29,2024-01-31,2024-02-03,2024-02-03,Completed,5650.0,16950.0,3,BMW,5 Series,Petrol,Manual,Luxury,Aditya Kunda,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-01,2024,January,Wednesday,0,0,5650.0
4487,82,72,3,5,11,2026-01-26,2026-02-02,2026-02-03,Completed,2950.0,19617.5,8,Hyundai,Creta,Diesel,Automatic,Suv,Akshay D’Alia,Silver,Male,3,Delhi Airport Branch,New Delhi,2026-01,2026,January,Monday,1,1,2452.1875
4488,108,596,2,2,6,2025-04-20,2025-04-22,2025-04-24,Completed,3800.0,7220.0,4,Hyundai,Kona Electric,Electric,Manual,Electric,Jackson Kanda,Silver,Male,2,Udaipur City Branch,Udaipur,2025-04,2025,April,Sunday,1,2,1805.0
4489,63,690,1,1,4,2025-02-13,2025-02-16,2025-02-15,Completed,2600.0,7410.0,2,Skoda,Slavia,Petrol,Manual,Sedan,Ekapad Sahota,Silver,Male,1,Jaipur Central Hub,Jaipur,2025-02,2025,February,Thursday,0,0,3705.0
4490,94,666,3,3,11,2024-10-28,2024-11-04,2024-11-03,Completed,1850.0,12302.5,6,Honda,City,Petrol,Automatic,Sedan,Manan Chatterjee,Silver,Male,3,Delhi Airport Branch,New Delhi,2024-10,2024,October,Monday,0,0,2050.4166666666665
4491,13,348,9,6,41,2025-01-07,2025-01-13,2025-01-12,Completed,4150.0,24900.0,5,Toyota,Fortuner,Diesel,Manual,Suv,Vedant Dixit,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2025-01,2025,January,Tuesday,0,0,4980.0
4492,12,593,2,2,8,2025-01-17,2025-01-19,2025-01-19,Completed,1300.0,2470.0,2,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Gaurang Khalsa,Silver,Male,2,Udaipur City Branch,Udaipur,2025-01,2025,January,Friday,0,0,1235.0
4493,96,847,5,5,21,2024-09-09,2024-09-12,2024-09-11,Completed,4150.0,11205.0,2,Toyota,Innova Crysta,Diesel,Automatic,Van,Xiti Maharaj,Gold,Female,5,Pune Station Branch,Pune,2024-09,2024,September,Monday,0,0,5602.5
4494,171,718,7,7,31,2026-04-17,2026-04-18,2026-04-17,Completed,2200.0,2200.0,0,Skoda,Slavia,Petrol,Manual,Sedan,Oni Solanki,Regular,Female,7,Chennai Central Branch,Chennai,2026-04,2026,April,Friday,0,0,2200.0
4495,124,566,3,3,13,2025-08-26,2025-08-27,2025-08-27,Completed,6100.0,5185.0,1,BMW,5 Series,Petrol,Manual,Luxury,Bhavani Saran,Platinum,Female,3,Delhi Airport Branch,New Delhi,2025-08,2025,August,Tuesday,0,0,5185.0
4496,62,572,5,5,24,2026-03-10,2026-03-12,2026-03-12,Completed,2050.0,4100.0,2,Honda,City,Petrol,Manual,Sedan,Farhan Modi,Regular,Male,5,Pune Station Branch,Pune,2026-03,2026,March,Tuesday,0,0,2050.0
4497,14,239,9,9,44,2025-12-18,2025-12-20,2025-12-20,Completed,3300.0,6600.0,2,Mahindra,XUV700,Diesel,Manual,Suv,Harita Dayal,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2025-12,2025,December,Thursday,0,0,3300.0
4498,20,419,4,4,19,2025-02-12,2025-02-19,2025-02-23,Completed,1350.0,9450.0,11,Tata,Tiago,Petrol,Manual,Hatchback,Jagvi Gupta,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2025-02,2025,February,Wednesday,1,4,859.0909090909091
4499,20,483,4,4,20,2024-01-29,2024-02-05,2024-02-08,Completed,1350.0,9450.0,10,Tata,Tiago,Petrol,Manual,Hatchback,Upma Randhawa,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2024-01,2024,January,Monday,1,3,945.0
4500,139,737,1,1,4,2025-04-08,2025-04-09,2025-04-08,Completed,2400.0,2280.0,0,Honda,City,Petrol,Manual,Sedan,Irya Loke,Silver,Female,1,Jaipur Central Hub,Jaipur,2025-04,2025,April,Tuesday,0,0,2280.0
4501,150,313,5,5,22,2025-09-20,2025-09-22,2025-09-22,Completed,3250.0,5850.0,2,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Xalak Iyengar,Gold,Female,5,Pune Station Branch,Pune,2025-09,2025,September,Saturday,0,0,2925.0
4502,69,201,5,5,23,2025-12-10,2025-12-15,2025-12-15,Completed,3350.0,15912.5,5,Hyundai,Kona Electric,Electric,Automatic,Electric,Logan Bali,Silver,Male,5,Pune Station Branch,Pune,2025-12,2025,December,Wednesday,0,0,3182.5
4503,89,755,6,6,29,2025-08-12,2025-08-17,2025-08-17,Completed,2250.0,10125.0,5,Hyundai,Verna,Petrol,Manual,Sedan,Sanya Kunda,Gold,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-08,2025,August,Tuesday,0,0,2025.0
4504,109,86,1,4,2,2025-06-26,2025-06-27,2025-06-26,Completed,3050.0,3050.0,0,Mahindra,XUV700,Diesel,Automatic,Suv,Vedant Sachdeva,Regular,Male,1,Jaipur Central Hub,Jaipur,2025-06,2025,June,Thursday,0,0,3050.0
4505,159,291,4,4,20,2025-12-29,2026-01-03,2026-01-02,Completed,2050.0,10250.0,4,Hyundai,Verna,Petrol,Manual,Sedan,Charles Natarajan,Regular,Male,4,Mumbai Andheri Branch,Mumbai,2025-12,2025,December,Monday,0,0,2562.5
4506,137,810,1,1,4,2026-05-29,2026-06-04,2026-06-04,Completed,3050.0,17385.0,6,Mahindra,XUV700,Diesel,Manual,Suv,Zinal Thakur,Silver,Female,1,Jaipur Central Hub,Jaipur,2026-05,2026,May,Friday,0,0,2897.5
4507,89,117,6,6,29,2026-03-01,2026-03-02,2026-03-02,Completed,2250.0,2250.0,1,Hyundai,Verna,Petrol,Manual,Sedan,Warhi Shroff,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2026-03,2026,March,Sunday,0,0,2250.0
4508,151,104,5,5,22,2024-06-05,2024-06-11,2024-06-10,Completed,3100.0,16740.0,5,Mahindra,XUV700,Diesel,Manual,Suv,Sachi Narang,Gold,Female,5,Pune Station Branch,Pune,2024-06,2024,June,Wednesday,0,0,3348.0
4509,46,389,9,9,42,2026-05-02,2026-05-09,2026-05-09,Completed,1550.0,10307.5,7,Tata,Tiago,Petrol,Automatic,Hatchback,Jatin Bumb,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2026-05,2026,May,Saturday,0,0,1472.5
4510,143,705,4,4,19,2024-02-15,2024-02-19,2024-02-18,Completed,2400.0,9600.0,3,Honda,City,Petrol,Manual,Sedan,Hemangini Raghavan,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2024-02,2024,February,Thursday,0,0,3200.0
4511,4,75,1,1,5,2025-12-31,2026-01-01,2026-01-01,Completed,1450.0,1450.0,1,Hyundai,i10,Petrol,Manual,Hatchback,Lakshmi Basu,Regular,Female,1,Jaipur Central Hub,Jaipur,2025-12,2025,December,Wednesday,0,0,1450.0
4512,125,703,10,7,49,2024-10-09,2024-10-10,2024-10-13,Completed,5600.0,5600.0,4,BMW,5 Series,Petrol,Automatic,Luxury,Shivansh Ganesan,Regular,Male,10,Lucknow Branch,Lucknow,2024-10,2024,October,Wednesday,1,3,1400.0
4513,178,670,6,6,28,2024-12-01,2024-12-04,2024-12-06,Completed,2150.0,6127.5,5,Honda,City,Petrol,Automatic,Sedan,Warinder Hayer,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-12,2024,December,Sunday,1,2,1225.5
4514,89,739,6,6,29,2026-02-26,2026-03-02,2026-03-05,Completed,2250.0,8100.0,7,Hyundai,Verna,Petrol,Manual,Sedan,Samar Bali,Gold,Other,6,Bengaluru Whitefield Branch,Bengaluru,2026-02,2026,February,Thursday,1,3,1157.142857142857
4515,54,293,7,7,35,2025-11-05,2025-11-12,2025-11-12,Completed,3700.0,23310.0,7,Hyundai,Kona Electric,Electric,Manual,Electric,Ekansh Bhatnagar,Gold,Male,7,Chennai Central Branch,Chennai,2025-11,2025,November,Wednesday,0,0,3330.0
4516,121,658,6,6,30,2025-03-15,2025-03-20,2025-03-19,Completed,1900.0,9025.0,4,Honda,City,Petrol,Automatic,Sedan,Charan Amble,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-03,2025,March,Saturday,0,0,2256.25
4517,61,42,3,3,15,2025-05-10,2025-05-12,2025-05-12,Completed,3150.0,5985.0,2,Toyota,Innova Crysta,Diesel,Automatic,Van,Chakradhar Khalsa,Silver,Male,3,Delhi Airport Branch,New Delhi,2025-05,2025,May,Saturday,0,0,2992.5
4518,25,417,3,3,11,2026-01-30,2026-02-03,2026-02-02,Completed,1600.0,6400.0,3,Tata,Tiago,Petrol,Manual,Hatchback,Balhaar Guha,Regular,Male,3,Delhi Airport Branch,New Delhi,2026-01,2026,January,Friday,0,0,2133.3333333333335
4519,140,386,8,8,37,2026-05-30,2026-06-05,2026-06-05,Completed,3050.0,17385.0,6,Hyundai,Creta,Diesel,Automatic,Suv,Daniel Merchant,Silver,Male,8,Hyderabad Hitech Branch,Hyderabad,2026-05,2026,May,Saturday,0,0,2897.5
4520,147,267,4,4,18,2026-04-30,2026-05-03,2026-05-06,Completed,3100.0,9300.0,6,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Xavier Handa,Regular,Male,4,Mumbai Andheri Branch,Mumbai,2026-04,2026,April,Thursday,1,3,1550.0
4521,114,310,8,8,40,2024-05-28,2024-05-29,2024-05-29,Completed,6700.0,6365.0,1,Mercedes-Benz,E-Class,Petrol,Automatic,Luxury,Jeevika Rao,Silver,Other,8,Hyderabad Hitech Branch,Hyderabad,2024-05,2024,May,Tuesday,0,0,6365.0
4522,95,386,3,3,15,2025-11-17,2025-11-20,2025-11-22,Completed,3350.0,9547.5,5,Mahindra,XUV700,Diesel,Manual,Suv,Daniel Merchant,Silver,Male,3,Delhi Airport Branch,New Delhi,2025-11,2025,November,Monday,1,2,1909.5
4523,30,692,6,6,29,2025-09-27,2025-10-07,2025-10-07,Completed,3500.0,33250.0,10,Toyota,Fortuner,Diesel,Automatic,Suv,Lekha Virk,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-09,2025,September,Saturday,0,0,3325.0
4524,143,471,4,4,16,2025-12-24,2025-12-25,2025-12-25,Completed,2400.0,2160.0,1,Honda,City,Petrol,Manual,Sedan,Anita Parsa,Gold,Female,4,Mumbai Andheri Branch,Mumbai,2025-12,2025,December,Wednesday,0,0,2160.0
4525,174,64,6,6,30,2025-07-02,2025-07-06,2025-07-05,Completed,1650.0,6600.0,3,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Praneel Kade,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-07,2025,July,Wednesday,0,0,2200.0
4526,34,799,5,9,23,2025-09-07,2025-09-21,2025-09-21,Completed,4000.0,50400.0,14,Kia,Seltos,Diesel,Manual,Suv,Jyoti Sachdeva,Gold,Female,5,Pune Station Branch,Pune,2025-09,2025,September,Sunday,0,0,3600.0
4527,48,191,10,10,49,2025-02-24,2025-02-26,2025-02-26,Completed,2050.0,4100.0,2,Skoda,Slavia,Petrol,Automatic,Sedan,Kabir Subramaniam,Regular,Male,10,Lucknow Branch,Lucknow,2025-02,2025,February,Monday,0,0,2050.0
4528,174,581,6,6,30,2024-02-25,2024-02-27,2024-02-27,Completed,1650.0,3135.0,2,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Divya Basak,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2024-02,2024,February,Sunday,0,0,1567.5
4529,103,443,2,2,8,2024-09-17,2024-09-24,2024-09-26,Completed,1350.0,8977.5,9,Tata,Tiago,Petrol,Automatic,Hatchback,Eshana Rao,Silver,Female,2,Udaipur City Branch,Udaipur,2024-09,2024,September,Tuesday,1,2,997.5
4530,173,285,6,6,30,2026-04-26,2026-05-01,2026-05-01,Completed,7050.0,35250.0,5,Audi,A6,Petrol,Automatic,Luxury,Ubika Shankar,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2026-04,2026,April,Sunday,0,0,7050.0
4531,57,181,7,7,34,2025-08-25,2025-08-30,2025-08-30,Completed,1600.0,7200.0,5,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Farhan Borah,Gold,Male,7,Chennai Central Branch,Chennai,2025-08,2025,August,Monday,0,0,1440.0
4532,10,566,3,3,14,2024-02-26,2024-02-28,2024-03-03,Completed,3400.0,5780.0,6,Mahindra,XUV700,Diesel,Manual,Suv,Bhavani Saran,Platinum,Female,3,Delhi Airport Branch,New Delhi,2024-02,2024,February,Monday,1,4,963.3333333333334
4533,114,883,8,8,37,2025-06-14,2025-06-15,2025-06-15,Completed,6700.0,6365.0,1,Mercedes-Benz,E-Class,Petrol,Automatic,Luxury,Kala Amble,Silver,Female,8,Hyderabad Hitech Branch,Hyderabad,2025-06,2025,June,Saturday,0,0,6365.0
4534,96,595,5,5,24,2025-01-07,2025-01-08,2025-01-07,Completed,4150.0,3735.0,0,Toyota,Innova Crysta,Diesel,Automatic,Van,Xiti More,Gold,Female,5,Pune Station Branch,Pune,2025-01,2025,January,Tuesday,0,0,3735.0
4535,68,726,8,8,40,2025-09-07,2025-09-10,2025-09-10,Completed,1850.0,4717.5,3,Hyundai,Verna,Petrol,Automatic,Sedan,Zaid Agrawal,Platinum,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-09,2025,September,Sunday,0,0,1572.5
4536,22,666,7,7,32,2026-01-15,2026-01-29,2026-01-28,Completed,4200.0,55860.0,13,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Manan Chatterjee,Silver,Male,7,Chennai Central Branch,Chennai,2026-01,2026,January,Thursday,0,0,4296.923076923077
4539,164,126,1,1,3,2024-11-07,2024-11-12,2024-11-12,Completed,2450.0,12250.0,5,Hyundai,Verna,Petrol,Automatic,Sedan,Oni Pandey,Regular,Female,1,Jaipur Central Hub,Jaipur,2024-11,2024,November,Thursday,0,0,2450.0
4540,43,236,10,10,46,2026-06-21,2026-06-22,2026-06-21,Completed,2250.0,2250.0,0,Skoda,Slavia,Petrol,Automatic,Sedan,Mitesh Bath,Regular,Male,10,Lucknow Branch,Lucknow,2026-06,2026,June,Sunday,0,0,2250.0
4541,11,310,3,3,14,2024-03-15,2024-03-16,2024-03-16,Completed,3300.0,3135.0,1,Mahindra,XUV700,Diesel,Automatic,Suv,Jeevika Rao,Silver,Other,3,Delhi Airport Branch,New Delhi,2024-03,2024,March,Friday,0,0,3135.0
4542,118,632,8,8,39,2025-05-10,2025-05-13,2025-05-12,Completed,2150.0,6450.0,2,Skoda,Slavia,Petrol,Manual,Sedan,Harrison Divan,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-05,2025,May,Saturday,0,0,3225.0
4543,135,331,5,5,22,2025-09-24,2025-09-30,2025-09-30,Completed,1250.0,6750.0,6,Hyundai,i10,Petrol,Manual,Hatchback,Manthan Setty,Gold,Male,5,Pune Station Branch,Pune,2025-09,2025,September,Wednesday,0,0,1125.0
4544,150,368,5,5,22,2026-04-08,2026-04-10,2026-04-10,Completed,3250.0,5850.0,2,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Atharv Chaudhry,Gold,Male,5,Pune Station Branch,Pune,2026-04,2026,April,Wednesday,0,0,2925.0
4545,17,10,3,3,11,2025-01-06,2025-01-09,2025-01-08,Completed,1250.0,3750.0,2,Tata,Tiago,Petrol,Automatic,Hatchback,Balveer Kaul,Regular,Male,3,Delhi Airport Branch,New Delhi,2025-01,2025,January,Monday,0,0,1875.0
4546,162,805,4,4,19,2024-12-13,2024-12-18,2024-12-18,Completed,1350.0,6750.0,5,Hyundai,i10,Petrol,Automatic,Hatchback,Warda Garde,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2024-12,2024,December,Friday,0,0,1350.0
4547,127,511,9,9,45,2026-04-24,2026-04-26,2026-04-25,Completed,2000.0,4000.0,1,Honda,City,Petrol,Manual,Sedan,Utkarsh Sura,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2026-04,2026,April,Friday,0,0,4000.0
4548,21,828,3,2,14,2024-10-08,2024-10-14,2024-10-13,Completed,1350.0,8100.0,5,Hyundai,i10,Petrol,Manual,Hatchback,Harita Talwar,Regular,Female,3,Delhi Airport Branch,New Delhi,2024-10,2024,October,Tuesday,0,0,1620.0
4549,108,574,2,2,8,2025-08-17,2025-08-21,2025-08-24,Completed,3800.0,12920.0,7,Hyundai,Kona Electric,Electric,Manual,Electric,Rudra Varghese,Platinum,Male,2,Udaipur City Branch,Udaipur,2025-08,2025,August,Sunday,1,3,1845.7142857142858
4550,70,285,4,4,19,2025-05-20,2025-05-22,2025-05-22,Completed,3500.0,7000.0,2,Maruti Suzuki,Ertiga,Diesel,Manual,Van,Ubika Shankar,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2025-05,2025,May,Tuesday,0,0,3500.0
4551,158,15,2,2,10,2025-03-11,2025-03-12,2025-03-12,Completed,2350.0,2232.5,1,Hyundai,Verna,Petrol,Automatic,Sedan,Sai Loyal,Silver,Male,2,Udaipur City Branch,Udaipur,2025-03,2025,March,Tuesday,0,0,2232.5
4552,119,123,7,5,34,2026-05-28,2026-05-31,2026-05-31,Completed,1450.0,3697.5,3,Tata,Tiago,Petrol,Manual,Hatchback,Yash Khosla,Platinum,Male,7,Chennai Central Branch,Chennai,2026-05,2026,May,Thursday,0,0,1232.5
4553,145,574,3,3,12,2024-12-14,2024-12-15,2024-12-15,Completed,3250.0,2762.5,1,Toyota,Fortuner,Diesel,Automatic,Suv,Rudra Varghese,Platinum,Male,3,Delhi Airport Branch,New Delhi,2024-12,2024,December,Saturday,0,0,2762.5
4554,18,733,4,4,18,2024-08-29,2024-09-05,2024-09-05,Completed,2200.0,15400.0,7,Skoda,Slavia,Petrol,Manual,Sedan,Pooja Deo,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2024-08,2024,August,Thursday,0,0,2200.0
4555,108,632,2,2,7,2024-12-25,2024-12-28,2024-12-27,Completed,3800.0,11400.0,2,Hyundai,Kona Electric,Electric,Manual,Electric,Harrison Divan,Regular,Male,2,Udaipur City Branch,Udaipur,2024-12,2024,December,Wednesday,0,0,5700.0
4556,145,510,3,3,15,2024-11-11,2024-11-17,2024-11-18,Completed,3250.0,19500.0,7,Toyota,Fortuner,Diesel,Automatic,Suv,Saksham Varma,Regular,Male,3,Delhi Airport Branch,New Delhi,2024-11,2024,November,Monday,1,1,2785.714285714286
4557,91,369,1,1,2,2024-11-19,2024-11-23,2024-11-25,Completed,3000.0,10200.0,6,Toyota,Fortuner,Diesel,Manual,Suv,Ekapad Ahluwalia,Platinum,Male,1,Jaipur Central Hub,Jaipur,2024-11,2024,November,Tuesday,1,2,1700.0
4558,95,711,3,3,11,2025-02-15,2025-02-17,2025-02-17,Completed,3350.0,6365.0,2,Mahindra,XUV700,Diesel,Manual,Suv,Yug Gandhi,Silver,Male,3,Delhi Airport Branch,New Delhi,2025-02,2025,February,Saturday,0,0,3182.5
4559,60,6,3,3,11,2024-07-12,2024-07-18,2024-07-17,Completed,1800.0,10260.0,5,Hyundai,Verna,Petrol,Manual,Sedan,Dalaja Chanda,Silver,Female,3,Delhi Airport Branch,New Delhi,2024-07,2024,July,Friday,0,0,2052.0
4560,8,830,4,4,18,2024-06-17,2024-06-19,2024-06-19,Completed,1500.0,2700.0,2,Tata,Tiago,Petrol,Manual,Hatchback,Frado Banik,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2024-06,2024,June,Monday,0,0,1350.0
4561,140,842,8,8,37,2026-01-21,2026-01-24,2026-01-23,Completed,3050.0,8692.5,2,Hyundai,Creta,Diesel,Automatic,Suv,Baljiwan Gokhale,Silver,Male,8,Hyderabad Hitech Branch,Hyderabad,2026-01,2026,January,Wednesday,0,0,4346.25
4562,139,33,1,1,1,2025-02-27,2025-03-04,2025-03-04,Completed,2400.0,12000.0,5,Honda,City,Petrol,Manual,Sedan,Imaran Amble,Regular,Male,1,Jaipur Central Hub,Jaipur,2025-02,2025,February,Thursday,0,0,2400.0
4563,31,525,10,10,49,2024-12-28,2025-01-02,2025-01-04,Completed,2150.0,10750.0,7,Skoda,Slavia,Petrol,Automatic,Sedan,Charan Munshi,Regular,Male,10,Lucknow Branch,Lucknow,2024-12,2024,December,Saturday,1,2,1535.7142857142858
4564,58,842,10,10,46,2024-12-29,2025-01-08,2025-01-08,Completed,2150.0,20425.0,10,Honda,City,Petrol,Manual,Sedan,Baljiwan Gokhale,Silver,Male,10,Lucknow Branch,Lucknow,2024-12,2024,December,Sunday,0,0,2042.5
4565,162,588,4,4,16,2026-03-17,2026-03-21,2026-03-21,Completed,1350.0,5130.0,4,Hyundai,i10,Petrol,Automatic,Hatchback,Orinder Thakkar,Silver,Male,4,Mumbai Andheri Branch,Mumbai,2026-03,2026,March,Tuesday,0,0,1282.5
4566,117,88,2,2,10,2024-03-16,2024-03-20,2024-03-19,Completed,1750.0,6300.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Chatresh Sandal,Gold,Male,2,Udaipur City Branch,Udaipur,2024-03,2024,March,Saturday,0,0,2100.0
4567,56,37,6,6,29,2024-05-23,2024-05-26,2024-05-26,Completed,2700.0,8100.0,3,Kia,Seltos,Diesel,Manual,Suv,Tanveer Pandya,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-05,2024,May,Thursday,0,0,2700.0
4568,71,333,6,6,28,2025-01-29,2025-02-01,2025-01-31,Completed,3400.0,10200.0,2,Toyota,Fortuner,Diesel,Manual,Suv,Naksh Nagar,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-01,2025,January,Wednesday,0,0,5100.0
4569,2,279,9,9,44,2024-02-12,2024-02-15,2024-02-18,Completed,2000.0,6000.0,6,Honda,City,Petrol,Manual,Sedan,Sarthak Bera,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2024-02,2024,February,Monday,1,3,1000.0
4570,31,129,10,10,46,2026-02-01,2026-02-05,2026-02-06,Completed,2150.0,8600.0,5,Skoda,Slavia,Petrol,Automatic,Sedan,Harish Hari,Regular,Other,10,Lucknow Branch,Lucknow,2026-02,2026,February,Sunday,1,1,1720.0
